run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-19 01:29:22,ft06,lpt,4,2,0,0,9,9
1,2026-05-19 01:29:22,ft06,lpt,1,1,0,0,8,8
1,2026-05-19 01:29:22,ft06,lpt,1,2,1,9,14,5
1,2026-05-19 01:29:22,ft06,lpt,1,4,2,14,24,10
1,2026-05-19 01:29:22,ft06,lpt,1,5,3,24,34,10
1,2026-05-19 01:29:22,ft06,lpt,1,0,4,34,44,10
1,2026-05-19 01:29:22,ft06,lpt,2,2,0,14,19,5
1,2026-05-19 01:29:22,ft06,lpt,3,1,0,8,13,5
1,2026-05-19 01:29:22,ft06,lpt,3,0,1,44,49,5
1,2026-05-19 01:29:22,ft06,lpt,3,2,2,49,54,5
1,2026-05-19 01:29:22,ft06,lpt,1,3,5,44,48,4
1,2026-05-19 01:29:22,ft06,lpt,2,3,1,48,52,4
1,2026-05-19 01:29:22,ft06,lpt,2,5,2,52,60,8
1,2026-05-19 01:29:22,ft06,lpt,2,0,3,60,69,9
1,2026-05-19 01:29:22,ft06,lpt,3,3,3,54,57,3
1,2026-05-19 01:29:22,ft06,lpt,3,4,4,57,65,8
1,2026-05-19 01:29:22,ft06,lpt,3,5,5,65,74,9
1,2026-05-19 01:29:22,ft06,lpt,4,1,1,13,16,3
1,2026-05-19 01:29:22,ft06,lpt,4,4,2,65,70,5
1,2026-05-19 01:29:22,ft06,lpt,4,5,3,74,78,4
1,2026-05-19 01:29:22,ft06,lpt,4,0,4,78,81,3
1,2026-05-19 01:29:22,ft06,lpt,5,1,0,16,19,3
1,2026-05-19 01:29:22,ft06,lpt,5,3,1,57,60,3
1,2026-05-19 01:29:22,ft06,lpt,5,5,2,78,87,9
1,2026-05-19 01:29:22,ft06,lpt,5,0,3,87,97,10
1,2026-05-19 01:29:22,ft06,lpt,5,4,4,97,101,4
1,2026-05-19 01:29:22,ft06,lpt,0,2,0,54,55,1
1,2026-05-19 01:29:22,ft06,lpt,0,0,1,97,100,3
1,2026-05-19 01:29:22,ft06,lpt,0,1,2,100,106,6
1,2026-05-19 01:29:22,ft06,lpt,0,3,3,106,113,7
1,2026-05-19 01:29:22,ft06,lpt,0,5,4,113,116,3
1,2026-05-19 01:29:22,ft06,lpt,0,4,5,116,122,6
1,2026-05-19 01:29:22,ft06,lpt,2,1,4,106,107,1
1,2026-05-19 01:29:22,ft06,lpt,2,4,5,122,129,7
1,2026-05-19 01:29:22,ft06,lpt,4,3,5,113,114,1
1,2026-05-19 01:29:22,ft06,lpt,5,2,5,101,102,1
2,2026-05-19 01:31:22,ft06,lpt,4,2,0,0,9,9
2,2026-05-19 01:31:22,ft06,lpt,1,1,0,0,8,8
2,2026-05-19 01:31:22,ft06,lpt,1,2,1,9,14,5
2,2026-05-19 01:31:22,ft06,lpt,1,4,2,14,24,10
2,2026-05-19 01:31:22,ft06,lpt,1,5,3,24,34,10
2,2026-05-19 01:31:22,ft06,lpt,1,0,4,34,44,10
2,2026-05-19 01:31:22,ft06,lpt,2,2,0,14,19,5
2,2026-05-19 01:31:22,ft06,lpt,3,1,0,8,13,5
2,2026-05-19 01:31:22,ft06,lpt,3,0,1,44,49,5
2,2026-05-19 01:31:22,ft06,lpt,3,2,2,49,54,5
2,2026-05-19 01:31:22,ft06,lpt,1,3,5,44,48,4
2,2026-05-19 01:31:22,ft06,lpt,2,3,1,48,52,4
2,2026-05-19 01:31:22,ft06,lpt,2,5,2,52,60,8
2,2026-05-19 01:31:22,ft06,lpt,2,0,3,60,69,9
2,2026-05-19 01:31:22,ft06,lpt,3,3,3,54,57,3
2,2026-05-19 01:31:22,ft06,lpt,3,4,4,57,65,8
2,2026-05-19 01:31:22,ft06,lpt,3,5,5,65,74,9
2,2026-05-19 01:31:22,ft06,lpt,4,1,1,13,16,3
2,2026-05-19 01:31:22,ft06,lpt,4,4,2,65,70,5
2,2026-05-19 01:31:22,ft06,lpt,4,5,3,74,78,4
2,2026-05-19 01:31:22,ft06,lpt,4,0,4,78,81,3
2,2026-05-19 01:31:22,ft06,lpt,5,1,0,16,19,3
2,2026-05-19 01:31:22,ft06,lpt,5,3,1,57,60,3
2,2026-05-19 01:31:22,ft06,lpt,5,5,2,78,87,9
2,2026-05-19 01:31:22,ft06,lpt,5,0,3,87,97,10
2,2026-05-19 01:31:22,ft06,lpt,5,4,4,97,101,4
2,2026-05-19 01:31:22,ft06,lpt,0,2,0,54,55,1
2,2026-05-19 01:31:22,ft06,lpt,0,0,1,97,100,3
2,2026-05-19 01:31:22,ft06,lpt,0,1,2,100,106,6
2,2026-05-19 01:31:22,ft06,lpt,0,3,3,106,113,7
2,2026-05-19 01:31:22,ft06,lpt,0,5,4,113,116,3
2,2026-05-19 01:31:22,ft06,lpt,0,4,5,116,122,6
2,2026-05-19 01:31:22,ft06,lpt,2,1,4,106,107,1
2,2026-05-19 01:31:22,ft06,lpt,2,4,5,122,129,7
2,2026-05-19 01:31:22,ft06,lpt,4,3,5,113,114,1
2,2026-05-19 01:31:22,ft06,lpt,5,2,5,101,102,1
3,2026-05-19 01:41:54,ft06,lpt,4,2,0,0,9,9
3,2026-05-19 01:41:54,ft06,lpt,1,1,0,0,8,8
3,2026-05-19 01:41:54,ft06,lpt,1,2,1,9,14,5
3,2026-05-19 01:41:54,ft06,lpt,1,4,2,14,24,10
3,2026-05-19 01:41:54,ft06,lpt,1,5,3,24,34,10
3,2026-05-19 01:41:54,ft06,lpt,1,0,4,34,44,10
3,2026-05-19 01:41:54,ft06,lpt,2,2,0,14,19,5
3,2026-05-19 01:41:54,ft06,lpt,3,1,0,8,13,5
3,2026-05-19 01:41:54,ft06,lpt,3,0,1,44,49,5
3,2026-05-19 01:41:54,ft06,lpt,3,2,2,49,54,5
3,2026-05-19 01:41:54,ft06,lpt,1,3,5,44,48,4
3,2026-05-19 01:41:54,ft06,lpt,2,3,1,48,52,4
3,2026-05-19 01:41:54,ft06,lpt,2,5,2,52,60,8
3,2026-05-19 01:41:54,ft06,lpt,2,0,3,60,69,9
3,2026-05-19 01:41:54,ft06,lpt,3,3,3,54,57,3
3,2026-05-19 01:41:54,ft06,lpt,3,4,4,57,65,8
3,2026-05-19 01:41:54,ft06,lpt,3,5,5,65,74,9
3,2026-05-19 01:41:54,ft06,lpt,4,1,1,13,16,3
3,2026-05-19 01:41:54,ft06,lpt,4,4,2,65,70,5
3,2026-05-19 01:41:54,ft06,lpt,4,5,3,74,78,4
3,2026-05-19 01:41:54,ft06,lpt,4,0,4,78,81,3
3,2026-05-19 01:41:54,ft06,lpt,5,1,0,16,19,3
3,2026-05-19 01:41:54,ft06,lpt,5,3,1,57,60,3
3,2026-05-19 01:41:54,ft06,lpt,5,5,2,78,87,9
