run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-19 01:29:22,ft06,edd,4,2,0,0,9,9
1,2026-05-19 01:29:22,ft06,edd,4,1,1,9,12,3
1,2026-05-19 01:29:22,ft06,edd,4,4,2,12,17,5
1,2026-05-19 01:29:22,ft06,edd,4,5,3,17,21,4
1,2026-05-19 01:29:22,ft06,edd,4,0,4,21,24,3
1,2026-05-19 01:29:22,ft06,edd,4,3,5,24,25,1
1,2026-05-19 01:29:22,ft06,edd,0,2,0,9,10,1
1,2026-05-19 01:29:22,ft06,edd,5,1,0,12,15,3
1,2026-05-19 01:29:22,ft06,edd,2,2,0,10,15,5
1,2026-05-19 01:29:22,ft06,edd,0,0,1,24,27,3
1,2026-05-19 01:29:22,ft06,edd,3,1,0,15,20,5
1,2026-05-19 01:29:22,ft06,edd,5,3,1,25,28,3
1,2026-05-19 01:29:22,ft06,edd,2,3,1,28,32,4
1,2026-05-19 01:29:22,ft06,edd,1,1,0,20,28,8
1,2026-05-19 01:29:22,ft06,edd,0,1,2,28,34,6
1,2026-05-19 01:29:22,ft06,edd,0,3,3,34,41,7
1,2026-05-19 01:29:22,ft06,edd,0,5,4,41,44,3
1,2026-05-19 01:29:22,ft06,edd,0,4,5,44,50,6
1,2026-05-19 01:29:22,ft06,edd,3,0,1,27,32,5
1,2026-05-19 01:29:22,ft06,edd,5,5,2,44,53,9
1,2026-05-19 01:29:22,ft06,edd,2,5,2,53,61,8
1,2026-05-19 01:29:22,ft06,edd,3,2,2,32,37,5
1,2026-05-19 01:29:22,ft06,edd,3,3,3,41,44,3
1,2026-05-19 01:29:22,ft06,edd,3,4,4,50,58,8
1,2026-05-19 01:29:22,ft06,edd,1,2,1,37,42,5
1,2026-05-19 01:29:22,ft06,edd,3,5,5,61,70,9
1,2026-05-19 01:29:22,ft06,edd,5,0,3,53,63,10
1,2026-05-19 01:29:22,ft06,edd,5,4,4,63,67,4
1,2026-05-19 01:29:22,ft06,edd,5,2,5,67,68,1
1,2026-05-19 01:29:22,ft06,edd,1,4,2,67,77,10
1,2026-05-19 01:29:22,ft06,edd,2,0,3,63,72,9
1,2026-05-19 01:29:22,ft06,edd,2,1,4,72,73,1
1,2026-05-19 01:29:22,ft06,edd,2,4,5,77,84,7
1,2026-05-19 01:29:22,ft06,edd,1,5,3,77,87,10
1,2026-05-19 01:29:22,ft06,edd,1,0,4,87,97,10
1,2026-05-19 01:29:22,ft06,edd,1,3,5,97,101,4
2,2026-05-19 01:31:22,ft06,edd,4,2,0,0,9,9
2,2026-05-19 01:31:22,ft06,edd,4,1,1,9,12,3
2,2026-05-19 01:31:22,ft06,edd,4,4,2,12,17,5
2,2026-05-19 01:31:22,ft06,edd,4,5,3,17,21,4
2,2026-05-19 01:31:22,ft06,edd,4,0,4,21,24,3
2,2026-05-19 01:31:22,ft06,edd,4,3,5,24,25,1
2,2026-05-19 01:31:22,ft06,edd,0,2,0,9,10,1
2,2026-05-19 01:31:22,ft06,edd,5,1,0,12,15,3
2,2026-05-19 01:31:22,ft06,edd,2,2,0,10,15,5
2,2026-05-19 01:31:22,ft06,edd,0,0,1,24,27,3
2,2026-05-19 01:31:22,ft06,edd,3,1,0,15,20,5
2,2026-05-19 01:31:22,ft06,edd,5,3,1,25,28,3
2,2026-05-19 01:31:22,ft06,edd,2,3,1,28,32,4
2,2026-05-19 01:31:22,ft06,edd,1,1,0,20,28,8
2,2026-05-19 01:31:22,ft06,edd,0,1,2,28,34,6
2,2026-05-19 01:31:22,ft06,edd,0,3,3,34,41,7
2,2026-05-19 01:31:22,ft06,edd,0,5,4,41,44,3
2,2026-05-19 01:31:22,ft06,edd,0,4,5,44,50,6
2,2026-05-19 01:31:22,ft06,edd,3,0,1,27,32,5
2,2026-05-19 01:31:22,ft06,edd,5,5,2,44,53,9
2,2026-05-19 01:31:22,ft06,edd,2,5,2,53,61,8
2,2026-05-19 01:31:22,ft06,edd,3,2,2,32,37,5
2,2026-05-19 01:31:22,ft06,edd,3,3,3,41,44,3
2,2026-05-19 01:31:22,ft06,edd,3,4,4,50,58,8
2,2026-05-19 01:31:22,ft06,edd,1,2,1,37,42,5
2,2026-05-19 01:31:22,ft06,edd,3,5,5,61,70,9
2,2026-05-19 01:31:22,ft06,edd,5,0,3,53,63,10
2,2026-05-19 01:31:22,ft06,edd,5,4,4,63,67,4
2,2026-05-19 01:31:22,ft06,edd,5,2,5,67,68,1
2,2026-05-19 01:31:22,ft06,edd,1,4,2,67,77,10
2,2026-05-19 01:31:22,ft06,edd,2,0,3,63,72,9
2,2026-05-19 01:31:22,ft06,edd,2,1,4,72,73,1
2,2026-05-19 01:31:22,ft06,edd,2,4,5,77,84,7
2,2026-05-19 01:31:22,ft06,edd,1,5,3,77,87,10
2,2026-05-19 01:31:22,ft06,edd,1,0,4,87,97,10
2,2026-05-19 01:31:22,ft06,edd,1,3,5,97,101,4
3,2026-05-19 01:41:54,ft06,edd,4,2,0,0,9,9
3,2026-05-19 01:41:54,ft06,edd,4,1,1,9,12,3
3,2026-05-19 01:41:54,ft06,edd,4,4,2,12,17,5
3,2026-05-19 01:41:54,ft06,edd,4,5,3,17,21,4
3,2026-05-19 01:41:54,ft06,edd,4,0,4,21,24,3
3,2026-05-19 01:41:54,ft06,edd,4,3,5,24,25,1
3,2026-05-19 01:41:54,ft06,edd,0,2,0,9,10,1
3,2026-05-19 01:41:54,ft06,edd,5,1,0,12,15,3
3,2026-05-19 01:41:54,ft06,edd,2,2,0,10,15,5
3,2026-05-19 01:41:54,ft06,edd,0,0,1,24,27,3
3,2026-05-19 01:41:54,ft06,edd,3,1,0,15,20,5
3,2026-05-19 01:41:54,ft06,edd,5,3,1,25,28,3
3,2026-05-19 01:41:54,ft06,edd,2,3,1,28,32,4
3,2026-05-19 01:41:54,ft06,edd,1,1,0,20,28,8
3,2026-05-19 01:41:54,ft06,edd,0,1,2,28,34,6
3,2026-05-19 01:41:54,ft06,edd,0,3,3,34,41,7
3,2026-05-19 01:41:54,ft06,edd,0,5,4,41,44,3
3,2026-05-19 01:41:54,ft06,edd,0,4,5,44,50,6
3,2026-05-19 01:41:54,ft06,edd,3,0,1,27,32,5
3,2026-05-19 01:41:54,ft06,edd,5,5,2,44,53,9
3,2026-05-19 01:41:54,ft06,edd,2,5,2,53,61,8
3,2026-05-19 01:41:54,ft06,edd,3,2,2,32,37,5
3,2026-05-19 01:41:54,ft06,edd,3,3,3,41,44,3
3,2026-05-19 01:41:54,ft06,edd,3,4,4,50,58,8
3,2026-05-19 01:41:54,ft06,edd,1,2,1,37,42,5
3,2026-05-19 01:41:54,ft06,edd,3,5,5,61,70,9
3,2026-05-19 01:41:54,ft06,edd,5,0,3,53,63,10
3,2026-05-19 01:41:54,ft06,edd,5,4,4,63,67,4
3,2026-05-19 01:41:54,ft06,edd,5,2,5,67,68,1
3,2026-05-19 01:41:54,ft06,edd,1,4,2,67,77,10
3,2026-05-19 01:41:54,ft06,edd,2,0,3,63,72,9
3,2026-05-19 01:41:54,ft06,edd,2,1,4,72,73,1
3,2026-05-19 01:41:54,ft06,edd,2,4,5,77,84,7
3,2026-05-19 01:41:54,ft06,edd,1,5,3,77,87,10
3,2026-05-19 01:41:54,ft06,edd,1,0,4,87,97,10
3,2026-05-19 01:41:54,ft06,edd,1,3,5,97,101,4
1,2026-05-19 01:50:54,ft06,edd,4,2,0,0,9,9
1,2026-05-19 01:50:54,ft06,edd,4,1,1,9,12,3
1,2026-05-19 01:50:54,ft06,edd,4,4,2,12,17,5
1,2026-05-19 01:50:54,ft06,edd,4,5,3,17,21,4
1,2026-05-19 01:50:54,ft06,edd,4,0,4,21,24,3
1,2026-05-19 01:50:54,ft06,edd,4,3,5,24,25,1
1,2026-05-19 01:50:54,ft06,edd,0,2,0,9,10,1
1,2026-05-19 01:50:54,ft06,edd,5,1,0,12,15,3
1,2026-05-19 01:50:54,ft06,edd,2,2,0,10,15,5
1,2026-05-19 01:50:54,ft06,edd,0,0,1,24,27,3
1,2026-05-19 01:50:54,ft06,edd,3,1,0,15,20,5
1,2026-05-19 01:50:54,ft06,edd,5,3,1,25,28,3
1,2026-05-19 01:50:54,ft06,edd,2,3,1,28,32,4
1,2026-05-19 01:50:54,ft06,edd,1,1,0,20,28,8
1,2026-05-19 01:50:54,ft06,edd,0,1,2,28,34,6
1,2026-05-19 01:50:54,ft06,edd,0,3,3,34,41,7
1,2026-05-19 01:50:54,ft06,edd,0,5,4,41,44,3
1,2026-05-19 01:50:54,ft06,edd,0,4,5,44,50,6
1,2026-05-19 01:50:54,ft06,edd,3,0,1,27,32,5
1,2026-05-19 01:50:54,ft06,edd,5,5,2,44,53,9
1,2026-05-19 01:50:54,ft06,edd,2,5,2,53,61,8
1,2026-05-19 01:50:54,ft06,edd,3,2,2,32,37,5
1,2026-05-19 01:50:54,ft06,edd,3,3,3,41,44,3
1,2026-05-19 01:50:54,ft06,edd,3,4,4,50,58,8
1,2026-05-19 01:50:54,ft06,edd,1,2,1,37,42,5
1,2026-05-19 01:50:54,ft06,edd,3,5,5,61,70,9
1,2026-05-19 01:50:54,ft06,edd,5,0,3,53,63,10
1,2026-05-19 01:50:54,ft06,edd,5,4,4,63,67,4
1,2026-05-19 01:50:54,ft06,edd,5,2,5,67,68,1
1,2026-05-19 01:50:54,ft06,edd,1,4,2,67,77,10
1,2026-05-19 01:50:54,ft06,edd,2,0,3,63,72,9
1,2026-05-19 01:50:54,ft06,edd,2,1,4,72,73,1
1,2026-05-19 01:50:54,ft06,edd,2,4,5,77,84,7
1,2026-05-19 01:50:54,ft06,edd,1,5,3,77,87,10
1,2026-05-19 01:50:54,ft06,edd,1,0,4,87,97,10
1,2026-05-19 01:50:54,ft06,edd,1,3,5,97,101,4
2,2026-05-19 01:54:45,ft06,edd,4,2,0,0,9,9
2,2026-05-19 01:54:45,ft06,edd,4,1,1,9,12,3
2,2026-05-19 01:54:45,ft06,edd,4,4,2,12,17,5
2,2026-05-19 01:54:45,ft06,edd,4,5,3,17,21,4
2,2026-05-19 01:54:45,ft06,edd,4,0,4,21,24,3
2,2026-05-19 01:54:45,ft06,edd,4,3,5,24,25,1
2,2026-05-19 01:54:45,ft06,edd,0,2,0,9,10,1
2,2026-05-19 01:54:45,ft06,edd,5,1,0,12,15,3
