run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-19 23:14:31,ft10,a2c,1,0,0,0,43,43
1,2026-05-19 23:14:31,ft10,a2c,5,2,0,0,84,84
1,2026-05-19 23:14:31,ft10,a2c,5,1,1,84,86,2
1,2026-05-19 23:14:31,ft10,a2c,3,1,0,86,167,81
1,2026-05-19 23:14:31,ft10,a2c,5,5,2,86,138,52
1,2026-05-19 23:14:31,ft10,a2c,4,2,0,84,98,14
1,2026-05-19 23:14:31,ft10,a2c,6,1,0,167,213,46
1,2026-05-19 23:14:31,ft10,a2c,5,3,3,138,233,95
1,2026-05-19 23:14:31,ft10,a2c,6,0,1,213,250,37
1,2026-05-19 23:14:31,ft10,a2c,8,0,0,250,326,76
1,2026-05-19 23:14:31,ft10,a2c,9,1,0,213,298,85
1,2026-05-19 23:14:31,ft10,a2c,5,8,4,233,281,48
1,2026-05-19 23:14:31,ft10,a2c,0,0,0,326,355,29
1,2026-05-19 23:14:31,ft10,a2c,3,2,1,167,262,95
1,2026-05-19 23:14:31,ft10,a2c,7,0,0,355,386,31
1,2026-05-19 23:14:31,ft10,a2c,4,0,1,386,392,6
1,2026-05-19 23:14:31,ft10,a2c,1,2,1,262,352,90
1,2026-05-19 23:14:31,ft10,a2c,6,3,2,250,311,61
1,2026-05-19 23:14:31,ft10,a2c,7,1,1,386,472,86
1,2026-05-19 23:14:31,ft10,a2c,3,0,2,392,463,71
1,2026-05-19 23:14:31,ft10,a2c,5,9,5,281,353,72
1,2026-05-19 23:14:31,ft10,a2c,3,4,3,463,562,99
1,2026-05-19 23:14:31,ft10,a2c,9,0,1,463,476,13
1,2026-05-19 23:14:31,ft10,a2c,8,1,1,472,541,69
1,2026-05-19 23:14:31,ft10,a2c,2,1,0,541,632,91
1,2026-05-19 23:14:31,ft10,a2c,5,0,6,476,523,47
1,2026-05-19 23:14:31,ft10,a2c,1,4,2,562,637,75
1,2026-05-19 23:14:31,ft10,a2c,6,2,3,352,365,13
1,2026-05-19 23:14:31,ft10,a2c,8,3,2,541,617,76
1,2026-05-19 23:14:31,ft10,a2c,6,6,4,365,397,32
1,2026-05-19 23:14:31,ft10,a2c,6,5,5,397,429,32
1,2026-05-19 23:14:31,ft10,a2c,3,6,4,562,571,9
1,2026-05-19 23:14:31,ft10,a2c,9,2,2,476,537,61
1,2026-05-19 23:14:31,ft10,a2c,7,2,2,537,583,46
1,2026-05-19 23:14:31,ft10,a2c,2,0,1,632,717,85
1,2026-05-19 23:14:31,ft10,a2c,6,8,6,429,486,57
1,2026-05-19 23:14:31,ft10,a2c,3,8,5,571,623,52
1,2026-05-19 23:14:31,ft10,a2c,0,1,1,632,710,78
1,2026-05-19 23:14:31,ft10,a2c,1,9,3,637,648,11
1,2026-05-19 23:14:31,ft10,a2c,4,1,2,710,732,22
1,2026-05-19 23:14:31,ft10,a2c,4,5,3,732,793,61
1,2026-05-19 23:14:31,ft10,a2c,6,9,7,648,708,60
1,2026-05-19 23:14:31,ft10,a2c,2,3,2,717,756,39
1,2026-05-19 23:14:31,ft10,a2c,2,2,3,756,830,74
1,2026-05-19 23:14:31,ft10,a2c,7,5,3,793,867,74
1,2026-05-19 23:14:31,ft10,a2c,9,6,3,571,578,7
1,2026-05-19 23:14:31,ft10,a2c,9,8,4,623,687,64
1,2026-05-19 23:14:31,ft10,a2c,6,4,8,708,750,42
1,2026-05-19 23:14:31,ft10,a2c,9,9,5,708,784,76
1,2026-05-19 23:14:31,ft10,a2c,8,5,3,867,918,51
1,2026-05-19 23:14:31,ft10,a2c,1,3,4,756,825,69
1,2026-05-19 23:14:31,ft10,a2c,2,8,4,830,920,90
1,2026-05-19 23:14:31,ft10,a2c,7,4,4,867,899,32
