run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-19 23:14:31,ft10,fifo,0,0,0,0,29,29
1,2026-05-19 23:14:31,ft10,fifo,0,1,1,29,107,78
1,2026-05-19 23:14:31,ft10,fifo,0,2,2,107,116,9
1,2026-05-19 23:14:31,ft10,fifo,0,3,3,116,152,36
1,2026-05-19 23:14:31,ft10,fifo,0,4,4,152,201,49
1,2026-05-19 23:14:31,ft10,fifo,0,5,5,201,212,11
1,2026-05-19 23:14:31,ft10,fifo,0,6,6,212,274,62
1,2026-05-19 23:14:31,ft10,fifo,0,7,7,274,330,56
1,2026-05-19 23:14:31,ft10,fifo,0,8,8,330,374,44
1,2026-05-19 23:14:31,ft10,fifo,0,9,9,374,395,21
1,2026-05-19 23:14:31,ft10,fifo,1,0,0,29,72,43
1,2026-05-19 23:14:31,ft10,fifo,1,2,1,116,206,90
1,2026-05-19 23:14:31,ft10,fifo,1,4,2,206,281,75
1,2026-05-19 23:14:31,ft10,fifo,1,9,3,395,406,11
1,2026-05-19 23:14:31,ft10,fifo,1,3,4,406,475,69
1,2026-05-19 23:14:31,ft10,fifo,1,1,5,475,503,28
1,2026-05-19 23:14:31,ft10,fifo,1,6,6,503,549,46
1,2026-05-19 23:14:31,ft10,fifo,1,5,7,549,595,46
1,2026-05-19 23:14:31,ft10,fifo,1,7,8,595,667,72
1,2026-05-19 23:14:31,ft10,fifo,1,8,9,667,697,30
1,2026-05-19 23:14:31,ft10,fifo,2,1,0,503,594,91
1,2026-05-19 23:14:31,ft10,fifo,2,0,1,594,679,85
1,2026-05-19 23:14:31,ft10,fifo,2,3,2,679,718,39
1,2026-05-19 23:14:31,ft10,fifo,2,2,3,718,792,74
1,2026-05-19 23:14:31,ft10,fifo,2,8,4,792,882,90
1,2026-05-19 23:14:31,ft10,fifo,2,5,5,882,892,10
1,2026-05-19 23:14:31,ft10,fifo,2,7,6,892,904,12
1,2026-05-19 23:14:31,ft10,fifo,2,6,7,904,993,89
1,2026-05-19 23:14:31,ft10,fifo,2,9,8,993,1038,45
1,2026-05-19 23:14:31,ft10,fifo,2,4,9,1038,1071,33
1,2026-05-19 23:14:31,ft10,fifo,3,1,0,594,675,81
1,2026-05-19 23:14:31,ft10,fifo,3,2,1,792,887,95
1,2026-05-19 23:14:31,ft10,fifo,3,0,2,887,958,71
1,2026-05-19 23:14:31,ft10,fifo,3,4,3,1071,1170,99
1,2026-05-19 23:14:31,ft10,fifo,3,6,4,1170,1179,9
1,2026-05-19 23:14:31,ft10,fifo,3,8,5,1179,1231,52
1,2026-05-19 23:14:31,ft10,fifo,3,7,6,1231,1316,85
1,2026-05-19 23:14:31,ft10,fifo,3,3,7,1316,1414,98
1,2026-05-19 23:14:31,ft10,fifo,3,9,8,1414,1436,22
1,2026-05-19 23:14:31,ft10,fifo,3,5,9,1436,1479,43
1,2026-05-19 23:14:31,ft10,fifo,4,2,0,887,901,14
1,2026-05-19 23:14:31,ft10,fifo,4,0,1,958,964,6
1,2026-05-19 23:14:31,ft10,fifo,4,1,2,964,986,22
1,2026-05-19 23:14:31,ft10,fifo,4,5,3,1479,1540,61
1,2026-05-19 23:14:31,ft10,fifo,4,3,4,1540,1566,26
1,2026-05-19 23:14:31,ft10,fifo,4,4,5,1566,1635,69
