run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-26 20:47:08,4x4,lpt,2,2,0,0,6,6
1,2026-05-26 20:47:08,4x4,lpt,0,0,0,0,4,4
1,2026-05-26 20:47:08,4x4,lpt,1,1,0,0,3,3
1,2026-05-26 20:47:08,4x4,lpt,1,0,1,4,7,3
1,2026-05-26 20:47:08,4x4,lpt,0,1,1,4,6,2
1,2026-05-26 20:47:08,4x4,lpt,0,2,2,6,11,5
1,2026-05-26 20:47:08,4x4,lpt,1,3,2,7,9,2
1,2026-05-26 20:47:08,4x4,lpt,1,2,3,11,15,4
1,2026-05-26 20:47:08,4x4,lpt,3,3,0,9,11,2
1,2026-05-26 20:47:08,4x4,lpt,3,2,1,15,18,3
1,2026-05-26 20:47:08,4x4,lpt,3,1,2,18,22,4
1,2026-05-26 20:47:08,4x4,lpt,3,0,3,22,28,6
1,2026-05-26 20:47:08,4x4,lpt,0,3,3,11,12,1
1,2026-05-26 20:47:08,4x4,lpt,2,1,1,22,23,1
1,2026-05-26 20:47:08,4x4,lpt,2,0,2,28,30,2
1,2026-05-26 20:47:08,4x4,lpt,2,3,3,30,35,5
