run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-26 20:47:08,4x4,fifo,0,0,0,0,4,4
1,2026-05-26 20:47:08,4x4,fifo,0,1,1,4,6,2
1,2026-05-26 20:47:08,4x4,fifo,0,2,2,6,11,5
1,2026-05-26 20:47:08,4x4,fifo,0,3,3,11,12,1
1,2026-05-26 20:47:08,4x4,fifo,1,1,0,6,9,3
1,2026-05-26 20:47:08,4x4,fifo,1,0,1,9,12,3
1,2026-05-26 20:47:08,4x4,fifo,1,3,2,12,14,2
1,2026-05-26 20:47:08,4x4,fifo,1,2,3,14,18,4
1,2026-05-26 20:47:08,4x4,fifo,2,2,0,18,24,6
1,2026-05-26 20:47:08,4x4,fifo,2,1,1,24,25,1
1,2026-05-26 20:47:08,4x4,fifo,2,0,2,25,27,2
1,2026-05-26 20:47:08,4x4,fifo,2,3,3,27,32,5
1,2026-05-26 20:47:08,4x4,fifo,3,3,0,32,34,2
1,2026-05-26 20:47:08,4x4,fifo,3,2,1,34,37,3
1,2026-05-26 20:47:08,4x4,fifo,3,1,2,37,41,4
1,2026-05-26 20:47:08,4x4,fifo,3,0,3,41,47,6
