run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-26 20:47:08,4x4,spt,3,3,0,0,2,2
1,2026-05-26 20:47:08,4x4,spt,1,1,0,0,3,3
1,2026-05-26 20:47:08,4x4,spt,1,0,1,3,6,3
1,2026-05-26 20:47:08,4x4,spt,1,3,2,6,8,2
1,2026-05-26 20:47:08,4x4,spt,3,2,1,2,5,3
1,2026-05-26 20:47:08,4x4,spt,0,0,0,6,10,4
1,2026-05-26 20:47:08,4x4,spt,0,1,1,10,12,2
1,2026-05-26 20:47:08,4x4,spt,1,2,3,8,12,4
1,2026-05-26 20:47:08,4x4,spt,3,1,2,12,16,4
1,2026-05-26 20:47:08,4x4,spt,0,2,2,12,17,5
1,2026-05-26 20:47:08,4x4,spt,0,3,3,17,18,1
1,2026-05-26 20:47:08,4x4,spt,2,2,0,17,23,6
1,2026-05-26 20:47:08,4x4,spt,2,1,1,23,24,1
1,2026-05-26 20:47:08,4x4,spt,2,0,2,24,26,2
1,2026-05-26 20:47:08,4x4,spt,2,3,3,26,31,5
1,2026-05-26 20:47:08,4x4,spt,3,0,3,26,32,6
