run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-26 20:47:08,4x4,a2c,1,1,0,0,3,3
1,2026-05-26 20:47:08,4x4,a2c,3,3,0,0,2,2
1,2026-05-26 20:47:08,4x4,a2c,0,0,0,0,4,4
1,2026-05-26 20:47:08,4x4,a2c,2,2,0,0,6,6
1,2026-05-26 20:47:08,4x4,a2c,3,2,1,6,9,3
1,2026-05-26 20:47:08,4x4,a2c,1,0,1,4,7,3
1,2026-05-26 20:47:08,4x4,a2c,1,3,2,7,9,2
1,2026-05-26 20:47:08,4x4,a2c,2,1,1,6,7,1
1,2026-05-26 20:47:08,4x4,a2c,0,1,1,7,9,2
1,2026-05-26 20:47:08,4x4,a2c,2,0,2,7,9,2
1,2026-05-26 20:47:08,4x4,a2c,0,2,2,9,14,5
1,2026-05-26 20:47:08,4x4,a2c,2,3,3,9,14,5
1,2026-05-26 20:47:08,4x4,a2c,0,3,3,14,15,1
1,2026-05-26 20:47:08,4x4,a2c,1,2,3,14,18,4
1,2026-05-26 20:47:08,4x4,a2c,3,1,2,9,13,4
1,2026-05-26 20:47:08,4x4,a2c,3,0,3,13,19,6
