run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
1,2026-05-26 20:49:32,5x5,spt,3,3,0,0,3,3
1,2026-05-26 20:49:32,5x5,spt,2,2,0,0,4,4
1,2026-05-26 20:49:32,5x5,spt,3,4,1,3,7,4
1,2026-05-26 20:49:32,5x5,spt,1,1,0,0,5,5
1,2026-05-26 20:49:32,5x5,spt,1,0,1,5,9,4
1,2026-05-26 20:49:32,5x5,spt,1,4,2,9,12,3
1,2026-05-26 20:49:32,5x5,spt,2,3,1,4,10,6
1,2026-05-26 20:49:32,5x5,spt,2,1,2,10,12,2
1,2026-05-26 20:49:32,5x5,spt,2,4,3,12,17,5
1,2026-05-26 20:49:32,5x5,spt,2,0,4,17,20,3
1,2026-05-26 20:49:32,5x5,spt,3,0,2,20,26,6
1,2026-05-26 20:49:32,5x5,spt,3,2,3,26,30,4
1,2026-05-26 20:49:32,5x5,spt,3,1,4,30,35,5
1,2026-05-26 20:49:32,5x5,spt,4,4,0,17,23,6
1,2026-05-26 20:49:32,5x5,spt,4,2,1,30,35,5
1,2026-05-26 20:49:32,5x5,spt,4,3,2,35,38,3
1,2026-05-26 20:49:32,5x5,spt,4,0,3,38,42,4
1,2026-05-26 20:49:32,5x5,spt,0,0,0,42,49,7
1,2026-05-26 20:49:32,5x5,spt,0,1,1,49,52,3
1,2026-05-26 20:49:32,5x5,spt,0,2,2,52,57,5
1,2026-05-26 20:49:32,5x5,spt,0,3,3,57,59,2
1,2026-05-26 20:49:32,5x5,spt,0,4,4,59,65,6
1,2026-05-26 20:49:32,5x5,spt,1,3,3,59,66,7
1,2026-05-26 20:49:32,5x5,spt,1,2,4,66,68,2
1,2026-05-26 20:49:32,5x5,spt,4,1,4,52,59,7
